console,region,serial,title,languages
PS2,PAL,SLES-50050,EVERGRACE,"En,Fr,De,It,Es"
PS2,PAL,SCES-51648,Everquest - Online Adventures,En
PS2,PAL,SCES-52582,EVERYBODY'S GOLF,"En,Fr,De,It,Es"
PS2,PAL,SCES-54535,EVERYBODY'S TENNIS,"En,Fr,De,It,Es,Pt,Du,Nl,No,Sv,Fi"
PS2,PAL,SLES-51588,EVIL DEAD - A FISTFUL OF BOOMSTICK,En
PS2,PAL,SLES-51806,EVIL DEAD - A FISTFUL OF BOOMSTICK,En
PS2,PAL,SLES-53457,EVIL DEAD - REGENERATION,En
PS2,PAL,SLES-50201,EVIL TWIN - CYPRIEN'S CHRONICLES,"En,Fr,De,It,Es"
PS2,PAL,SLES-53976,EVOLUTION GT,"En,Fr,De,It,Es"
PS2,PAL,SLES-54254,Evolution GT,Pl
PS2,PAL,SLES-51349,Evolution Skateboarding,En
PS2,PAL,SLES-51392,Evolutin Snowboarding,En
PS2,PAL,SLES-52601,Ex Zeus,En
PS2,PAL,SCES-50240,Extermination,"En,It,Es"
PS2,PAL,SLES-53080,Extreme Sprint 3010,En
PS2,PAL,SCES-53055,EyeToy � Antigrav,"En,It,Es"
PS2,PAL,SCES-52154,EyeToy � Chat,
PS2,PAL,SCED-52818,EyeToy � Chat Light,
PS2,PAL,SCES-51895,EyeToy � Groove,
PS2,PAL,SCES-52883,EyeToy � Kinetic,
PS2,PAL,SCES-54148,EyeToy � Kinetic Combat,
PS2,PAL,SCES-52930,EyeToy � Monkey Mania,"En,It,Es"
PS2,PAL,SCES-51513,EyeToy � Play,
PS2,PAL,SCES-52748,EyeToy � Play 2,
PS2,PAL,SCES-53315,EyeToy � Play 3,
PS2,PAL,SCES-54538,EyeToy � Play Astro Zoo,Zh
PS2,PAL,SCES-55038,EyeToy � Play Hero,Zh
PS2,PAL,SCES-55083,EyeToy � Play Pom Pom Party,Zh
PS2,PAL,SCES-54094,EyeToy � Play Sports,Zh
PS2,PAL,SLES-50423,F1 2001,"En,Du,Fr,De"
PS2,PAL,SLES-50431,F1 2001,"En,It,Es,SW"
PS2,PAL,SLES-50874,F1 2002,"En,Fr,FI,De,It,Es"
PS2,PAL,SLES-50875,F1 2002,It
PS2,PAL,SLES-51584,F1 Career Challenge,"En,Fr,De,It"
PS2,PAL,SLES-50017,F1 Championship Season 2000,
PS2,PAL,SLES-50046,F1 Racing Championship,"Fr,De"
PS2,PAL,SLES-50047,F1 Racing Championship,
PS2,PAL,SLES-53539,FAHRENHEIT,"En,Fr,De,It,Es"
PS2,PAL,SLES-53540,FAHRENHEIT,"En,Fr,De,Es"
PS2,PAL,SLES-54795,Falling Stars,"It,Ru,Es"
PS2,PAL,SLES-51525,FALLOUT - BROTHERHOOD OF STEEL,"En,Fr,De"
PS2,PAL,SLES-51526,FALLOUT - BROTHERHOOD OF STEEL,"En,It,Es"
PS2,PAL,SLES-52060,Fame Academy,
PS2,PAL,SLES-53468,Family Boardgames,"DU,It,Es"
PS2,PAL,SLES-54126,FAMILY GUY - THE VIDEO GAME,"En,Fr,De,It,Es"
PS2,PAL,SLES-54394,FAMILY GUY - THE VIDEO GAME,En
PS2,PAL,SLES-53143,FANTASTIC 4,En
PS2,PAL,SLES-53145,FANTASTIC 4,De
PS2,PAL,SLES-53281,FANTASTIC 4,Du
PS2,PAL,SLES-53146,FANTASTIC 4 - I FANTASTICI QUATTRO,It
PS2,PAL,SLES-53144,FANTASTIC 4 - LES 4 FANTASTIQUES,Fr
PS2,PAL,SLES-53147,FANTASTIC 4 - LOS 4 FANT�STICOS,Es
PS2,PAL,SLES-54616,FANTASTIC 4 - RISE OF THE SILVER SURFER,"En,Fr,De,It,Es"
PS2,PAL,SLES-54776,FANTASTIC 4 - RISE OF THE SILVER SURFER,"En,It"
PS2,PAL,SCES-50002,FANTAVISION,"En,Fr,De,It,Es"
PS2,PAL,SLES-55231,Fatal Fury - Battle Archives Volume 1,
PS2,PAL,SLES-55294,Ferrari Challenge - Trofeo Pirelli,
PS2,PAL,SCES-50956,FERRARI F355 CHALLENGE,"En,Fr,De,It,Es"
PS2,PAL,SLES-53529,Fifa '06,
PS2,PAL,SLES-53530,Fifa '06,
PS2,PAL,SLES-53531,Fifa '06,De
PS2,PAL,SLES-53532,Fifa '06,Es
PS2,PAL,SLES-53533,Fif3 '06,
PS2,PAL,SLES-54240,Fifa '07,
PS2,PAL,SLES-54241,Fifa '07,"De,It"
PS2,PAL,SLES-54243,Fifa '07,Es
PS2,PAL,SLES-54244,Fifa '07,"Nl,DU,No,SW"
PS2,PAL,SLES-54246,Fifa '07,"Cz,H,Pl,Ru"
PS2,PAL,SLES-54870,Fifa '08,
PS2,PAL,SLES-54871,Fifa '08,"De,It"
PS2,PAL,SLES-54872,Fifa '08,Es
PS2,PAL,SLES-54873,Fifa '08,"Nl,DU,No,SW"
PS2,PAL,SLES-54874,Fifa '08,"Cz,H,Pl,Ru"
PS2,PAL,SLES-55243,Fifa '09,
PS2,PAL,SLES-55244,Fifa '09,De
PS2,PAL,SLES-55245,Fifa '09,"DU,It,Pt,Es"
PS2,PAL,SLES-55246,Fifa '09,"Nl,No,SW"
PS2,PAL,SLES-55247,Fifa '09,"Zh,H,PL,Ru"
PS2,PAL,SLES-55584,Fifa '10,"Zh,H,PL,Ru"
PS2,PAL,SLES-55585,Fifa '10,
PS2,PAL,SLES-55582,Fifa '10,De
PS2,PAL,SLES-55583,Fifa '10,"Nl,No,SW"
PS2,PAL,SLES-55581,Fifa '10,"DU,It,Pt,Es"
PS2,PAL,SLES-55642,Fifa '11,"DU,Fr,It"
PS2,PAL,SLES-55643,Fifa '11,"Pt,PL,Ru,Es"
PS2,PAL,SLES-55644,Fifa '11,
PS2,PAL,SLES-55652,FIFA 12,"En,Du,Fr,It"
PS2,PAL,SLES-55653,FIFA 12,"Nl,En,De,No,Sv"
PS2,PAL,SLES-55654,FIFA 12,"En,Pl,Pt,Ru,Es"
PS2,PAL,SLES-55664,Fifa '13,
PS2,PAL,SLES-55665,Fifa '13,
PS2,PAL,SLES-55671,Fifa '14,"En,Fr,De,Du,It"
PS2,PAL,SLES-55672,Fifa '14,
PS2,PAL,SLES-50011,Fifa 2001,
PS2,PAL,SLES-50012,Fifa 2001,Fr
PS2,PAL,SLES-50013,Fifa 2001,
PS2,PAL,SLES-50014,Fifa 2001,
PS2,PAL,SLES-50015,Fifa 2001,It
PS2,PAL,SLES-50016,Fifa 2001,
PS2,PAL,SLES-50464,Fifa Football 2002,
PS2,PAL,SLES-50465,Fifa Football 2002,Fr
PS2,PAL,SLES-50466,Fifa Football 2002,Fr
PS2,PAL,SLES-50467,Fifa Football 2002,
PS2,PAL,SLES-50469,Fifa Football 2002,
PS2,PAL,SLES-50470,Fifa Football 2002,It
PS2,PAL,SLES-50471,Fifa Football 2002,
PS2,PAL,SLES-51197,Fifa Football 2003,"Fr,It"
PS2,PAL,SLES-51953,Fifa Football 2004,
PS2,PAL,SLES-51963,Fifa Football 2004,
PS2,PAL,SLES-51964,Fifa Football 2004,
PS2,PAL,SLES-52559,Fifa Football 2005,
PS2,PAL,SLES-52560,Fifa Football 2005,De
PS2,PAL,SLES-52561,Fifa Football 2005,Es
PS2,PAL,SLES-52562,Fifa Football 2005,
PS2,PAL,SLES-52563,Fifa Football 2005,
PS2,PAL,SLES-53064,Fifa Street,SW
PS2,PAL,SLES-53796,Fifa Street 2,
PS2,PAL,SLES-53797,Fifa Street 2,
PS2,PAL,SLES-54061,Fifa World Cup - Germany 2006,
PS2,PAL,SLES-54062,Fifa World Cup - Germany 2006,De
PS2,PAL,SLES-54063,Fifa World Cup - Germany 2006,"En,Es"
PS2,PAL,SLES-54065,Fifa World Cup - Germany 2006,"En,SW"
PS2,PAL,SLES-52718,FIGHT CLUB,"En,Fr,De,It,Es"
PS2,PAL,SLES-52374,Fight Night 2004,"En,De"
PS2,PAL,SLES-53084,Fight Night Round 2,"En,De"
PS2,PAL,SLES-53982,FIGHT NIGHT ROUND 3,"En,Fr"
PS2,PAL,SLES-51390,Fightbox,En
PS2,PAL,SLES-53408,Fighting Angels,En
PS2,PAL,SLES-51056,FIGHTING FURY,En
PS2,PAL,SLES-54467,FINAL ARMADA,"En,Fr,De,It,Es"
PS2,PAL,SLES-54185,FINAL FANTASY VII - DIRGE OF CERBERUS,"En,Fr,De,It,Es"
PS2,PAL,SCES-50490,FINAL FANTASY X,En
PS2,PAL,SCES-50491,FINAL FANTASY X,Fr
PS2,PAL,SCES-50492,FINAL FANTASY X,De
PS2,PAL,SCES-50493,FINAL FANTASY X,It
PS2,PAL,SCES-50494,FINAL FANTASY X,Es
PS2,PAL,SLES-51815,FINAL FANTASY X-2,En
PS2,PAL,SLES-51816,FINAL FANTASY X-2,Fr
PS2,PAL,SLES-51817,FINAL FANTASY X-2,De
PS2,PAL,SLES-51818,FINAL FANTASY X-2,It
PS2,PAL,SLES-51819,FINAL FANTASY X-2,Es
PS2,PAL,SLES-54354,FINAL FANTASY XII,En
PS2,PAL,SLES-54355,FINAL FANTASY XII,Fr
PS2,PAL,SLES-54356,FINAL FANTASY XII,De
PS2,PAL,SLES-54357,FINAL FANTASY XII,It
PS2,PAL,SLES-54358,FINAL FANTASY XII,Es
PS2,PAL,SLES-53853,FINAL FIGHT STREETWISE,"En,Fr,De,It,Es"
PS2,PAL,SLES-54955,FINKLES WORLD,En
PS2,PAL,SLES-53237,FIRE HEROES,"En,Fr,It,Es"
PS2,PAL,SLES-55041,Fire Pro Wrestling Returns,En
PS2,PAL,SLES-50716,Fireblade,En
PS2,PAL,SLES-50995,Fireblade,"En,Fr,De,It,Es"
PS2,PAL,SLES-52096,FIREFIGHTER F.D. 18,"En,Fr,De,It,Es"
PS2,PAL,SLES-51418,Fisherman's Challenge,"En,Fr,De"
PS2,PAL,SLES-53236,Fishing Fantasy - Buzzrod,En
PS2,PAL,SLES-52983,FITNESS FUN,En
PS2,PAL,SLES-52753,FLATOUT,"En,Fr,It,Es"
PS2,PAL,SLES-52754,FLATOUT,De
PS2,PAL,SLES-54002,FLATOUT 2,"En,Fr,De,It,Es"
PS2,PAL,SLES-54003,FLATOUT 2,De
PS2,PAL,SLES-52065,FLIPNIC,En
PS2,PAL,SLES-53848,FLOW - URBAN DANCE UPRISING,"En,Fr,De,It,Es"
PS2,PAL,SLES-50227,FLUCHT VON MONKEY ISLAND,De
PS2,PAL,SLES-51959,Football Generation,"En,Fr,De,It,Es"
PS2,PAL,SLES-50549,FOOTBALL MANAGER CAMPIONATO 2002,It
PS2,PAL,SLES-51026,Football Manager - Campionato 2003,It
PS2,PAL,SLES-51460,Football Manager - Campionato 2004,It
PS2,PAL,SLES-52696,Football Manager - Campionato 2005,It
PS2,PAL,SCES-51920,FORBIDDEN SIREN,En
PS2,PAL,SCES-52327,FORBIDDEN SIREN,Fr
PS2,PAL,SCES-52328,FORBIDDEN SIREN,De
PS2,PAL,SCES-52329,FORBIDDEN SIREN,It
PS2,PAL,SCES-52330,FORBIDDEN SIREN,Es
PS2,PAL,SCES-53851,Forbidden Siren 2,En
PS2,PAL,SLES-53296,Ford Mustang - The Legend Lives,En
PS2,PAL,SLES-51705,FORD RACING 2,"En,Fr,De,It,Es"
PS2,PAL,SLES-52720,Ford Racing 3,En
PS2,PAL,SLES-53639,Ford Street Racing,En
PS2,PAL,SLES-54519,Ford Street Racing XR Edition,En
PS2,PAL,SLES-53698,Ford vs. Chevy,En
PS2,PAL,SLES-52669,FORGOTTEN REALMS - DEMON STONE,"En,Fr,De,It,Es"
PS2,PAL,SLES-52403,Formula Challenge,En
PS2,PAL,SCES-52042,Formula One '04,"En,FI"
PS2,PAL,SCES-53033,Formula One '05,"En,Pt"
PS2,PAL,SCES-53950,Formula One '06,"En,FI,Pt"
PS2,PAL,SCES-50004,Formula One 2001,"En,FI"
PS2,PAL,SCES-51004,Formula One 2002,"En,FI"
PS2,PAL,SCES-51592,FORMULA ONE 2003,"En,Fr,Fi,De,It,Es"
PS2,PAL,SLES-53487,FORTY 4 PARTY,En
PS2,PAL,SLES-50654,FRANK HERBERT'S DUNE,"En,Fr,De,It,Es"
PS2,PAL,SLES-53314,Frankie Dettori Racing,"En,Nl,DU,Fr,FL,De,It,No,Pt,Es"
PS2,PAL,SLES-53903,FRANKLIN'S A BIRTHDAY SURPRISE,"En,Fr,De,It,Es,Du,Sv,Nl,Pt,Fi"
PS2,PAL,SLES-50310,FREAK OUT,En
PS2,PAL,SLES-54653,Freak Out! - Extreme Freeride,En
PS2,PAL,SLES-50713,Freaky Flyers,En
PS2,PAL,SLES-54559,Free Running,En
PS2,PAL,SLES-51467,FREEDOM FIGHTERS,En
PS2,PAL,SLES-51468,FREEDOM FIGHTERS,Fr
PS2,PAL,SLES-51469,FREEDOM FIGHTERS,De
PS2,PAL,SLES-51470,FREEDOM FIGHTERS,It
PS2,PAL,SLES-51471,FREEDOM FIGHTERS,Es
PS2,PAL,SLES-50753,FREEKSTYLE,"En,Fr,De,It,Es"
PS2,PAL,SLES-50720,Freestyle Metal X,En
PS2,PAL,SCES-50791,Frequency,"En,Fr,De,It,Es"
PS2,PAL,SLES-53813,Friends - Celui qui Repond a Toutes les Questions,Fr
PS2,PAL,SLES-53803,Friends - Das Trivia Game,De
PS2,PAL,SLES-53761,Friends - The One With All the Trivia,En
PS2,PAL,SLES-53955,Friends - The One With All the Trivia,DU
PS2,PAL,SLES-51409,Frogger - Beyond,
PS2,PAL,SLES-50788,FROGGER - THE GREAT QUEST,"En,Fr,De,It,Es"
PS2,PAL,SLES-53148,Fruit Fall,En
PS2,PAL,SLES-54060,Fruit Machine Mania,"En,DU"
PS2,PAL,SLES-50228,FUGA DA MONKEY ISLAND,It
PS2,PAL,SLES-53114,FULL SPECTRUM WARRIOR,"En,Fr,De,It,Es"
PS2,PAL,SLES-53131,FULL SPECTRUM WARRIOR,En
PS2,PAL,SLES-53656,Full Spectrum Warrior - Ten Hammers,
PS2,PAL,SLES-53909,Full Spectrum Warrior - Ten Hammers,De
PS2,PAL,SLES-50106,FUR FIGHTERS - VIGGO'S REVENGE,"En,Fr,De,Es"
PS2,PAL,SLES-52824,Furry Tales,"En,Fr"
PS2,PAL,SLES-51507,FUTURAMA,"En,Fr,De,It,Es"
PS2,PAL,SLES-52701,Future Tactics - The Uprising,"En,Fr,De,It,Es"
PS2,PAL,SLES-55537,G.I. JOE - THE RISE OF COBRA,"En,Fr,De,It,Es"
PS2,PAL,SLES-50584,G1 Jockey,"En,Fr,De"
PS2,PAL,SLES-51357,G1 JOCKEY 3,En
PS2,PAL,SLES-53917,G1 Jockey 4,En
PS2,PAL,SLES-50511,G-Surfers,"En,Fr,De"
PS2,PAL,SLES-52845,GADGET &amp; GADGETINIS,"En,Fr,De,It,Es,Du"
PS2,PAL,SLES-51911,Gadget Racers,"En,Fr,De,It,Es"
PS2,PAL,SCES-53450,Gaelic Games - Football,En
PS2,PAL,SCES-54638,Gaelic Games - Football 2,En
PS2,PAL,SCES-54637,Gaelic Games - Hurling,"En,GA"
PS2,PAL,SLES-51343,GALERIANS - ASH,"En,Fr,De,It,Es"
PS2,PAL,SLES-55599,Galileo Mystery - Die Krone des Midas,De
PS2,PAL,SLES-53011,Gallop Racer 2,En
PS2,PAL,SLES-54866,Game Galaxy 2,En
PS2,PAL,SLES-52843,GARFIELD,"En,Fr,De,It,Du,Es"
PS2,PAL,SLES-54817,GARFIELD - LASAGNA WORLD TOUR,"En,Fr,De,It,Es"
PS2,PAL,SLES-55042,GARFIELD - LASAGNA WORLD TOUR,"Nl,En,Fi,No,Sv"
PS2,PAL,SLES-55043,GARFIELD - LASAGNA WORLD TOUR,"Fr,Du"
PS2,PAL,SLES-53587,GARFIELD SAVING ARLENE,"En,Fr,De,It,Es"
PS2,PAL,SLES-54172,Garfield 2 - A Tale of Two Kitties,"En,Nl,DU,Fr,FI,De,It,No,Pt,Es,SW"
PS2,PAL,SLES-50211,GAUNTLET - DARK LEGACY,"En,Fr,De"
PS2,PAL,SLES-53667,GAUNTLET - SEVEN SORROWS,"En,Fr,De,It,Es"
PS2,PAL,SLES-54882,Gecko Blaster,
PS2,PAL,SLES-53644,Gene Troopers,"En,Fr,De,It,Es"
PS2,PAL,SCES-53328,GENJI,"En,Fr,De,It,Ja,Es"
PS2,PAL,SLES-54975,GEORGE OF THE JUNGLE,"En,Fr,De,It,Es"
PS2,PAL,SCES-55529,Germany's Next Topmodel,De
PS2,PAL,SLES-52811,Get on da Mic,"En,Fr,It"
PS2,PAL,SLES-53020,GHOST IN THE SHELL - STAND ALONE COMPLEX,"En,Fr,De,It,Es"
PS2,PAL,SLES-52671,GHOST MASTER - THE GRAVENVILLE CHRONICLES,"En,Fr,De,It,Es"
PS2,PAL,SLES-54317,GHOST RIDER,"En,Fr,De,It,Es"
PS2,PAL,SLES-51433,Ghost Vibration,En
PS2,PAL,SCES-55571,GHOSTBUSTERS - THE VIDEO GAME,"En,Fr,De,It,Es,Du"
PS2,PAL,SCES-51463,GHOSTHUNTER,"En,Fr,De,It,Es"
PS2,PAL,SCES-52156,GHOSTHUNTER,"En,Gr,Ru"
PS2,PAL,SLES-50314,Giants - Citizen Kabuto,En
PS2,PAL,SLES-50276,GIFT,En
PS2,PAL,SLES-50296,GIFT,Fr
PS2,PAL,SLES-50298,GIFT,It
PS2,PAL,SLES-50299,GIFT,Es
PS2,PAL,SLES-50297,GIFTE,De
PS2,PAL,SLES-53548,Gigawing Generations,En
PS2,PAL,SLES-53190,Girl Zone,En
PS2,PAL,SLES-50653,GITAROO MAN,"En,Fr,De"
PS2,PAL,SLES-51766,Gladiator - Sword of Vengeance,"En,Fr,De,It,Es"
PS2,PAL,SLES-51828,Gladiator - Schwert der Rache,De
PS2,PAL,SLES-51064,GLADIUS,"En,It,Es"
PS2,PAL,SLES-51065,GLADIUS,Fr
PS2,PAL,SLES-51066,GLADIUS,De
PS2,PAL,SLES-52358,Glass Rose,En
PS2,PAL,SLES-54464,Global Defence Force,En
PS2,PAL,SLES-54589,Global Defence Force Tactics,En
PS2,PAL,SLES-50472,GLOBAL TOURING CHALLENGE - GTC AFRICA,"En,Fr,De,It,Es"
PS2,PAL,SLES-55284,Go Diego Go - Great Dinosaur Rescue,"En,Du,Fr"
PS2,PAL,SLES-55111,Go Diego Go - Safari Rescue,En
PS2,PAL,SLES-55189,Go Diego Go - Safari Rescue,"En,Fr"
PS2,PAL,SLES-55289,Go Diego Go - Safari Rescue,"En,Fr,DU"
PS2,PAL,SLES-52117,GO GO COPTER - REMOTE CONTROL HELICOPTER,"En,Fr,De"
PS2,PAL,SLES-51055,GO GO GOLF,En
PS2,PAL,SLES-54726,Go Kart Rally,En
PS2,PAL,SLES-52433,Goblin Commander - Unleash The Horde,"En,Fr,De"
PS2,PAL,SLES-54490,GOD HAND,"En,Fr,De,It,Es"
PS2,PAL,SCES-53133,GOD OF WAR,"En,Fr,De,It,Es"
PS2,PAL,SCES-54206,GOD OF WAR II,"En,Fr,De,It,Es,Ru"
PS2,PAL,SLES-50433,Godai Elemental Force,
PS2,PAL,SLES-50704,Godai Elemental Force,De
PS2,PAL,SLES-50705,Godai Elemental Force,Es
PS2,PAL,SLES-52766,GODZILLA - SAVE THE EARTH,"En,Fr,De,It,Es"
PS2,PAL,SLES-54960,Godzilla - Unleashed,
PS2,PAL,SLES-53174,Golden Age of Racing,
PS2,PAL,SLES-54181,Gottlieb Pinball Classics,
PS2,PAL,SLES-50038,GRADIUS III &amp; IV,En
PS2,PAL,SLES-52095,GRADIUS V,"Fr,De,It,Es"
PS2,PAL,SLES-53311,GRAFFITI KINGDOM,"En,Fr,De,It,Es"
PS2,PAL,SCES-50858,Gran Turismo - Concept 2002 Tokyo-Geneva,"Fr,De,It,Pt,Es"
PS2,PAL,SCES-50294,GRAN TURISMO 3 A-SPEC,"En,Fr,De,It,Es"
PS2,PAL,SCES-51719,Gran Turismo 4,"Fr,De,It,Es"
PS2,PAL,SCES-52438,Gran Turismo 4 -Prologue,"Fr,De,It,Es"
PS2,PAL,SLES-51296,Gran Prix Challenge,
PS2,PAL,SLES-50330,GRAND THEFT AUTO III,"En,Fr,De,It,Es"
PS2,PAL,SLES-50793,GRAND THEFT AUTO III,"En,Fr,De,It,Es"
PS2,PAL,SLES-54135,Grand Theft Auto - Liberty City Stories,"Fr,De,It,Es"
PS2,PAL,SLES-54136,Grand Theft Auto - Liberty City Stories,"En,De"
PS2,PAL,SLES-52541,Grand Theft Auto - San Andreas,"Fr,De,It,Es"
PS2,PAL,SLES-52927,Grand Theft Auto - San Andreas,De
PS2,PAL,SLES-51061,GRAND THEFT AUTO - VICE CITY,"En,Fr,De,It,Es"
PS2,PAL,SLES-51316,GRAND THEFT AUTO - VICE CITY,En
PS2,PAL,SLES-51595,GRAND THEFT AUTO - VICE CITY,"En,Fr,De,It,Es"
PS2,PAL,SLES-54622,GRAND THEFT AUTO - VICE CITY STORIES,"En,Fr,De,It,Es"
PS2,PAL,SLES-54623,GRAND THEFT AUTO - VICE CITY STORIES,"En,De"
PS2,PAL,SLES-50498,GRANDIA II,En
PS2,PAL,SLES-50715,GRAVITY GAMES BIKE - STREET. VERT. DIRT.,"Fr,De,It,Es"
PS2,PAL,SLES-51933,GREGORY HORROR SHOW,"Fr,De"
PS2,PAL,SLES-54897,GRIMGRIMOIRE,"En,Ja"
PS2,PAL,SLES-51999,Groove Rider - Slot Car Racing,
PS2,PAL,SLES-52058,Groove Rider - Slot Car Racing,"Fr,De,It,Es"
PS2,PAL,SLES-55215,Growlanser - Heritage of War,
PS2,PAL,SLES-52602,GT RACERS,"En,Fr,De,It,Es"
PS2,PAL,SLES-52045,GT R-400,
PS2,PAL,SLES-54440,GT R-Touring,
PS2,PAL,SLES-53344,Guerrilla Strike,
PS2,PAL,SLES-53284,Guilty Gear Isuka,
PS2,PAL,SLES-50591,GUILTY GEAR X,En
PS2,PAL,SLES-51344,GUILTY GEAR X2,En
PS2,PAL,SLES-55483,Guilty Gear XX Accent Core Plus,
PS2,PAL,SLES-52967,Guilty Gear X2 Reload - The Midnight Carnival,
PS2,PAL,SLES-54093,GUITAR HERO,"En,Fr,De,It,Es"
PS2,PAL,SLES-54132,GUITAR HERO [WITH GUITAR CONTROLLER],"En,Fr,De,It,Es"
PS2,PAL,SLES-55191,GUITAR HERO - AEROSMITH,En
PS2,PAL,SLES-55200,GUITAR HERO - AEROSMITH,"Fr,De,It,Es"
PS2,PAL,SLES-55544,Guitar Hero - Greatest Hits,En
PS2,PAL,SLES-55472,Guitar Hero - Metallica,
PS2,PAL,SLES-54859,GUITAR HERO - ROCKS THE 80'S,En
PS2,PAL,SLES-54860,GUITAR HERO - ROCKS THE 80'S,"Fr,De,It,Es"
PS2,PAL,SLES-55516,Guitar Hero - Van Halen,
PS2,PAL,SLES-55355,Guitar Hero - World Tour,
PS2,PAL,SLES-55355,Guitar Hero - World Tour,
PS2,PAL,SLES-54442,Guitar Hero II (With Guitar Controller),
PS2,PAL,SLES-54962,Guitar Hero III - Legends of Rock,
PS2,PAL,SLES-54974,Guitar Hero III - Legends of Rock,"De,It,Es"
PS2,PAL,SLES-55533,Guitar Hero 5,
PS2,PAL,SLES-50984,Gumball 3000',
PS2,PAL,SLES-50985,Gumball 3000',"Fr,De,It,Es"
PS2,PAL,SLES-53523,GUN,"En,Fr,It,Es"
PS2,PAL,SLES-53647,GUN,De
PS2,PAL,SLES-54544,Gun Club,It
PS2,PAL,SLES-53021,GUNBIRD - SPECIAL EDITION,"En,Fr,De"
PS2,PAL,SLES-52620,GUNCOM 2,"En,Fr,De"
PS2,PAL,SLES-51289,GUNFIGHTER II - REVENGE OF JESSE JAMES,"En,Fr,De,It,Es"
PS2,PAL,SLES-51236,GUNGRAVE,"En,Fr,De"
PS2,PAL,SLES-52941,Gungrave Overdose,"Fr,De"
PS2,PAL,SLES-50158,Gungriffon Blaze,
PS2,PAL,SLES-50159,Gungriffon Blaze,
PS2,PAL,SLES-50160,Gungriffon Blaze,
PS2,PAL,SLES-50559,Guy Roux Manager 2002,Fr
PS2,PAL,SLES-52749,HABITRAIL HAMSTER BALL,En
PS2,PAL,SLES-54108,Habitrail - Hamster Ball,En
PS2,PAL,SLES-50504,HALF-LIFE,En
PS2,PAL,SLES-50505,HALF-LIFE,De
PS2,PAL,SLES-50507,HALF-LIFE,Fr
PS2,PAL,SLES-50508,HALF-LIFE,It
PS2,PAL,SLES-50509,HALF-LIFE,Es
PS2,PAL,SLES-53006,Hamsters Heroes,En
PS2,PAL,SLES-54685,HANSEL &amp; GRETEL,"En,Fr,De"
PS2,PAL,SLES-54421,HAPPY FEET,"En,Fr,De,It,Es"
PS2,PAL,SLES-51057,HARD HITTER 2,"En,Fr,De"
PS2,PAL,SLES-54590,Hard Knock High,En
PS2,PAL,SLES-54503,Hard Rock Casino,"En,Fr,De,It,Es"
PS2,PAL,SCES-51593,Hardware Online Arena,"En,Fr,De,It,Es"
PS2,PAL,SCES-51977,Hardware Online Arena,En
PS2,PAL,SLES-54606,HARLEY-DAVIDSON MOTOR CYCLES - RACE TO THE RALLY,En
PS2,PAL,SLES-54631,HARLEY-DAVIDSON MOTOR CYCLES - RACE TO THE RALLY,"Fr,De,It,Es"
PS2,PAL,SLES-51787,Harry Potter - Quidditch World Cup,
PS2,PAL,SLES-51192,Harry Potter and the Chamber of Secrets,
PS2,PAL,SLES-51214,Harry Potter and the Chamber of Secrets,
PS2,PAL,SLES-51219,Harry Potter and the Chamber of Secrets,
PS2,PAL,SLES-53726,HARRY POTTER AND THE GOBLET OF FIRE,En
PS2,PAL,SLES-53727,HARRY POTTER AND THE GOBLET OF FIRE,"En,Nl,Du,Fi,No,Pl,Sv"
PS2,PAL,SLES-53728,HARRY POTTER AND THE GOBLET OF FIRE,"Fr,De,It,Es,Pt"
PS2,PAL,SLES-55248,Harry Potter and the Half-Blood Prince,
PS2,PAL,SLES-55249,Harry Potter and the Half-Blood Prince,"CH,PL,Ru,Es"
PS2,PAL,SLES-54778,HARRY POTTER AND THE ORDER OF THE PHOENIX,En
PS2,PAL,SLES-54779,HARRY POTTER AND THE ORDER OF THE PHOENIX,"Fr,De,It,Es,Pt"
PS2,PAL,SLES-54780,HARRY POTTER AND THE ORDER OF THE PHOENIX,"En,Nl,Du,No,Sv"
PS2,PAL,SLES-54781,HARRY POTTER AND THE ORDER OF THE PHOENIX,"En,Pl,Cz,Ru,Hu"
PS2,PAL,SLES-52055,HARRY POTTER AND THE PHILOSOPHER'S STONE,"En,Nl,Du,Fr,Fi,De,It,No,Pt,Es,Sv"
PS2,PAL,SLES-52056,HARRY POTTER AND THE PHILOSOPHER'S STONE,"En,Nl,Du,Fr,Fi,De,It,No,Pt,Es,Sv"
PS2,PAL,SLES-52440,Harry Potter and the Prisoner of Azkaban,"It,Pt,Es"
PS2,PAL,SLES-52527,Harry Potter and the Prisoner of Azkaban,"No,Sv"
PS2,PAL,SLES-51196,Harry Potter e la camera dei segreti,
PS2,PAL,SLES-51218,Harry Potter en de Geheime Kamer,
PS2,PAL,SLES-51193,Harry Potter et la Chambre des Secrets,
PS2,PAL,SLES-52600,Harry Potter i Wiezien Azkabanu,Pl
PS2,PAL,SLES-51216,Harry Potter ja Salaisuuksien Kammio,
PS2,PAL,SLES-51217,Harry Potter och Hemligheternas Kammare,Sv
PS2,PAL,SLES-52527,Harry Potter og Fangen fra Azkaban,No
PS2,PAL,SLES-51215,Harry Potter og Mysteriekammeret,
PS2,PAL,SLES-51194,Harry Potter und die Kammer des Schreckens,De
PS2,PAL,SLES-51195,Harry Potter y la Camara Secreta,Es
PS2,PAL,SLES-53282,HARVEST FISHING,En
